file,player,team,line,result,reason
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,Kyle Karros,COL,0.5,VOID,POSTPONED · makeup 2026-05-07 · Inclement Weather
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,MJ Melendez,NYM,0.5,VOID,POSTPONED · makeup 2026-05-07 · Inclement Weather
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,Marcus Semien,NYM,0.5,VOID,POSTPONED · makeup 2026-05-07 · Inclement Weather
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,Edouard Julien,COL,0.5,VOID,POSTPONED · makeup 2026-05-07 · Inclement Weather
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,Luis Rengifo,MIL,1.5,VOID,POSTPONED · makeup 2026-07-07 · Inclement Weather
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,Luis Rengifo,MIL,1.5,VOID,POSTPONED · makeup 2026-07-07 · Inclement Weather
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,Brett Baty,NYM,1.5,VOID,POSTPONED · makeup 2026-05-07 · Inclement Weather
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,Marcus Semien,NYM,1.5,VOID,POSTPONED · makeup 2026-05-07 · Inclement Weather
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,Mark Vientos,NYM,1.5,VOID,POSTPONED · makeup 2026-05-07 · Inclement Weather
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,Tyrone Taylor,NYM,1.5,VOID,POSTPONED · makeup 2026-05-07 · Inclement Weather
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,Mickey Moniak,COL,3.5,VOID,POSTPONED · makeup 2026-05-07 · Inclement Weather
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,Mickey Moniak,COL,2.5,VOID,POSTPONED · makeup 2026-05-07 · Inclement Weather
