projection_id,player_id,player_name,team,position,stat_type,line_score,standard_line,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,delta_pct,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status
11755286,230933,Josh Norris,BUF,F,Points,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,points,SKATER,BOS,0,8480064,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,1,,,,,,,,0.333,0.333,0.333,,,,,,,,,OK
11755287,230933,Josh Norris,BUF,F,Power Play Points,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,power_play_points,SKATER,BOS,0,8480064,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11755290,92038,Mattias Samuelsson,BUF,D,Assists,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,assists,SKATER,BOS,0,8480807,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,0,0,,,,,,,0,0,0,,,,,,,,,OK
11755291,92038,Mattias Samuelsson,BUF,D,Plus/Minus,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,plus/minus,SKATER,BOS,0,8480807,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,0,-2,1,,,,,,,0,0,0,,,,,,,,,OK
11755292,92038,Mattias Samuelsson,BUF,D,Points,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,points,SKATER,BOS,0,8480807,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,0,1,,,,,,,0.25,0.25,0.25,,,,,,,,,OK
11755294,171836,Morgan Geekie,BOS,F,Assists,0.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,assists,SKATER,BUF,1,8479987,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,0,0,0,2,0,,,,,,0.4,0.4,0.4,,,,,,,,,OK
11755295,171836,Morgan Geekie,BOS,F,Points,0.5,0.5,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,points,SKATER,BUF,1,8479987,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,0,0,1,3,1,,,,,,1,1,1,,,,,,,,,OK
11755296,171836,Morgan Geekie,BOS,F,Power Play Points,0.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,power_play_points,SKATER,BUF,1,8479987,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11755298,92131,Owen Power,BUF,D,Assists,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,assists,SKATER,BOS,0,8482671,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,1,1,1,2,,,,,,1.2,1.2,1.2,,,,,,,,,OK
11755299,92131,Owen Power,BUF,D,Plus/Minus,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,plus/minus,SKATER,BOS,0,8482671,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,2,2,1,1,1,,,,,,1.4,1.4,1.4,,,,,,,,,OK
11755300,92131,Owen Power,BUF,D,Points,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,points,SKATER,BOS,0,8482671,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,1,1,1,2,,,,,,1.2,1.2,1.2,,,,,,,,,OK
11755302,87045,Pavel Zacha,BOS,F,Assists,0.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,assists,SKATER,BUF,1,8478401,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,0,0,0,1,1,,,,,,0.4,0.4,0.4,,,,,,,,,OK
11755303,87045,Pavel Zacha,BOS,F,Points,0.5,0.5,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,points,SKATER,BUF,1,8478401,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,0,0,1,1,1,,,,,,0.6,0.6,0.6,,,,,,,,,OK
11755304,87045,Pavel Zacha,BOS,F,Power Play Points,0.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,power_play_points,SKATER,BUF,1,8478401,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11755306,175663,Peyton Krebs,BUF,F,Assists,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,assists,SKATER,BOS,0,8481522,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,1,0,1,0,,,,,,0.6,0.6,0.6,,,,,,,,,OK
11755307,175663,Peyton Krebs,BUF,F,Points,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,points,SKATER,BOS,0,8481522,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,2,1,1,1,0,,,,,,1,1,1,,,,,,,,,OK
11755309,218218,Rasmus Dahlin,BUF,D,Assists,0.5,0.5,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,assists,SKATER,BOS,0,8480839,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,1,0,,,,,,,0.25,0.25,0.25,,,,,,,,,OK
11755310,218218,Rasmus Dahlin,BUF,D,Plus/Minus,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,plus/minus,SKATER,BOS,0,8480839,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,0,-1,1,,,,,,,0.25,0.25,0.25,,,,,,,,,OK
11755311,218218,Rasmus Dahlin,BUF,D,Points,0.5,,goblin,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,points,SKATER,BOS,0,8480839,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,1,0,,,,,,,0.25,0.25,0.25,,,,,,,,,OK
11755312,218218,Rasmus Dahlin,BUF,D,Power Play Points,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,power_play_points,SKATER,BOS,0,8480839,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11755314,215149,Ryan McLeod,BUF,F,Assists,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,assists,SKATER,BOS,0,8480802,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,0,0,0,,,,,,,0.25,0.25,0.25,,,,,,,,,OK
11755315,215149,Ryan McLeod,BUF,F,Plus/Minus,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,plus/minus,SKATER,BOS,0,8480802,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,-1,0,-1,,,,,,,-0.25,-0.25,-0.25,,,,,,,,,OK
11755316,215149,Ryan McLeod,BUF,F,Points,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,points,SKATER,BOS,0,8480802,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,0,0,0,,,,,,,0.25,0.25,0.25,,,,,,,,,OK
11755317,218270,Tage Thompson,BUF,F,Assists,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,assists,SKATER,BOS,0,8479420,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,0,0,1,,,,,,,0.5,0.5,0.5,,,,,,,,,OK
11755318,218270,Tage Thompson,BUF,F,Plus/Minus,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,plus/minus,SKATER,BOS,0,8479420,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,2,1,-1,3,,,,,,,1.25,1.25,1.25,,,,,,,,,OK
11755319,218270,Tage Thompson,BUF,F,Points,0.5,,goblin,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,points,SKATER,BOS,0,8479420,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,0,0,3,,,,,,,1,1,1,,,,,,,,,OK
11755320,218270,Tage Thompson,BUF,F,Power Play Points,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,power_play_points,SKATER,BOS,0,8479420,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11755321,180709,Zach Benson,BUF,F,Plus/Minus,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,plus/minus,SKATER,BOS,0,8484145,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,2,1,-2,0,2,,,,,,0.6,0.6,0.6,,,,,,,,,OK
11755461,218294,Beck Malenstyn,BUF,F,Goals,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,goals,SKATER,BOS,0,8479359,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,0,0,0,0,,,,,,0.2,0.2,0.2,,,,,,,,,OK
11755462,63692,Hampus Lindholm,BOS,D,Goals,0.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,goals,SKATER,BUF,1,8476854,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK
11755463,173646,Jordan Greenway,BUF,F,Goals,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,goals,SKATER,BOS,0,8478413,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK
11755464,230933,Josh Norris,BUF,F,Plus/Minus,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,plus/minus,SKATER,BOS,0,8480064,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,-1,0,1,,,,,,,,0,0,0,,,,,,,,,OK
11755465,92131,Owen Power,BUF,D,Goals,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,goals,SKATER,BOS,0,8482671,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK
11755466,268825,Tyson Kozak,BUF,F,Goals,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,goals,SKATER,BOS,0,8482896,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,0,,,,,,,,0,0,0,,,,,,,,,OK
11759318,267793,Marat Khusnutdinov,BOS,F,Assists,0.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,assists,SKATER,BUF,1,8482177,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK
11759319,267793,Marat Khusnutdinov,BOS,F,Points,0.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,points,SKATER,BUF,1,8482177,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK
11759337,180709,Zach Benson,BUF,F,Assists,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,assists,SKATER,BOS,0,8484145,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,0,0,1,,,,,,0.2,0.2,0.2,,,,,,,,,OK
11759338,180709,Zach Benson,BUF,F,Points,0.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,points,SKATER,BOS,0,8484145,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,1,0,0,0,2,,,,,,0.6,0.6,0.6,,,,,,,,,OK
11772522,63692,Hampus Lindholm,BOS,D,Shots On Goal,0.5,,goblin,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BUF,1,8476854,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK
11773555,267672,Fraser Minten,BOS,F,Shots On Goal,0.5,1.5,goblin,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,0.333333,shots_on_goal,SKATER,BUF,1,8483489,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK
11773570,92131,Owen Power,BUF,D,Shots On Goal,0.5,,goblin,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BOS,0,8482671,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK
11778106,230933,Josh Norris,BUF,F,Shots On Goal,0.5,,goblin,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BOS,0,8480064,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,0,,,,,,,,0,0,0,,,,,,,,,OK
11781137,218653,Alex Tuch,BUF,F,Points,0.5,,goblin,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,points,SKATER,BOS,0,8477949,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,2,1,1,2,1,,,,,,1.4,1.4,1.4,,,,,,,,,OK
11783516,267674,Michael Eyssimont,BOS,F,Shots On Goal,0.5,1.5,goblin,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,0.333333,shots_on_goal,SKATER,BUF,1,8479591,False,,2.939,0.0,0.0,3.512,0.0,0.0,82.0,7.0,ELITE,0,,,,,,,,,,0,0,0,,,,,,,,,INSUFFICIENT_GAMES
11815179,175663,Peyton Krebs,BUF,F,Shots On Goal,0.5,,goblin,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BOS,0,8481522,False,,3.049,0.0,0.0,3.317,0.0,0.0,82.0,13.0,SOLID,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK
11792352,218265,Mikhail Sergachev,UTA,D,Time On Ice,24.75,24.75,standard,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,time_on_ice,SKATER,VGK,1,8479410,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11792349,218573,Noah Hanifin,VGK,D,Time On Ice,22.5,22.5,standard,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,time_on_ice,SKATER,UTA,0,8478396,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11792348,218569,Jack Eichel,VGK,F,Time On Ice,21.75,21.75,standard,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,time_on_ice,SKATER,UTA,0,8478403,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11792350,218280,Clayton Keller,UTA,F,Time On Ice,20.0,20.0,standard,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,time_on_ice,SKATER,VGK,1,8479343,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11792351,220958,Logan Cooley,UTA,F,Time On Ice,20.0,20.0,standard,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,time_on_ice,SKATER,VGK,1,8483431,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11812460,218436,Karel Vejmelka,UTA,G,Goalie Fantasy Score,10.0,10.0,standard,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,goalie_fantasy_score,GOALIE,VGK,1,8478872,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11812461,311689,Carter Hart,VGK,G,Goalie Fantasy Score,10.0,10.0,standard,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,goalie_fantasy_score,GOALIE,UTA,0,8479394,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11792415,268547,Kevin Stenlund,UTA,F,Faceoffs Won,9.5,9.5,standard,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,faceoffs_won,SKATER,VGK,1,8478831,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792414,218569,Jack Eichel,VGK,F,Faceoffs Won,8.0,8.0,standard,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,faceoffs_won,SKATER,UTA,0,8478403,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792417,304861,Nic Dowd,VGK,F,Faceoffs Won,7.5,7.5,standard,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,faceoffs_won,SKATER,UTA,0,8475343,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792413,215671,Nick Schmaltz,UTA,F,Faceoffs Won,7.0,7.0,standard,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,faceoffs_won,SKATER,VGK,1,8477951,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792416,218580,Tomas Hertl,VGK,F,Faceoffs Won,6.5,,demon,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,faceoffs_won,SKATER,UTA,0,8476881,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792857,216053,Lawson Crouse,UTA,F,Hits,5.5,,demon,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,VGK,1,8478474,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792864,125904,Ivan Barbashev,VGK,F,Hits,5.0,5.0,standard,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,hits,SKATER,UTA,0,8477964,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792858,218579,Keegan Kolesar,VGK,F,Hits,4.5,4.5,standard,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,hits,SKATER,UTA,0,8478434,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792859,305430,MacKenzie Weegar,UTA,D,Hits,4.5,,demon,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,VGK,1,8477346,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792861,268545,Brandon Tanev,UTA,F,Hits,4.5,,demon,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,VGK,1,8479293,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792863,304529,Cole Smith,VGK,F,Hits,4.0,4.0,standard,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,hits,SKATER,UTA,0,8482062,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792860,267943,Jeremy Lauzon,VGK,D,Hits,3.5,,goblin,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,UTA,0,8478468,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792862,268548,Michael Carcone,UTA,F,Hits,3.5,,demon,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,VGK,1,8479619,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792865,268546,Kailer Yamamoto,UTA,F,Hits,3.5,,demon,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,VGK,1,8479977,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792866,220958,Logan Cooley,UTA,F,Hits,3.5,,demon,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,VGK,1,8483431,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792867,218580,Tomas Hertl,VGK,F,Hits,3.0,3.0,standard,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,hits,SKATER,UTA,0,8476881,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792869,87700,Brett Howden,VGK,F,Hits,3.0,3.0,standard,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,hits,SKATER,UTA,0,8479353,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792868,218263,Dylan Guenther,UTA,F,Hits,2.5,,demon,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,VGK,1,8482699,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792870,218581,Brayden McNabb,VGK,D,Hits,2.5,,demon,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,UTA,0,8475188,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792871,267799,Colton Sissons,VGK,F,Hits,2.5,2.5,standard,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,1.0,hits,SKATER,UTA,0,8476925,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792872,233343,Alexander Kerfoot,UTA,F,Hits,1.5,,goblin,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,VGK,1,8477021,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792873,304861,Nic Dowd,VGK,F,Hits,1.5,,goblin,False,UTA,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,UTA,0,8475343,False,,2.927,0.0,0.0,3.268,0.0,0.0,82.0,4.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11792874,220957,Ian Cole,UTA,D,Hits,1.5,,goblin,False,VGK,VGK,UTA,2026-05-01T22:00:00.000-04:00,155679,2026-05-01T17:01:26Z,,hits,SKATER,VGK,1,8474013,False,,3.049,0.0,0.0,3.232,0.0,0.0,82.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
